# Code RED source/decompiled export
# Source: research/blackwater_wsi_gringo_correlation_outputs/wgd_keyword_components.csv
# SHA1: 7b9b0b7b4c80f10e7162df4123106934c24bb199

wgd_offset_hex,wgd_component_type,wgd_query_name,wgd_script_name,wgd_gringo_name,wgd_primary_name,wgd_hash_code,wgd_hashed_name,wgd_activation_radius,wgd_child_count,wgd_use_context_count,wgd_instanced_item_count,wgd_instance_slot_count,wgd_critical,wgd_maintain_state,wgd_player_usable,wgd_gringo_handles_movement,wgd_requires_physics_check,wgd_allow_ai_shoot,wgd_allow_navigate_to
0x000482EC,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00048338,ItemGringo,,content\scripting\gringo\ItemScripts\Explorers_Map,,content\scripting\gringo\ItemScripts\Explorers_Map,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00048384,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x000483D0,ItemGringo,,content\scripting\gringo\GringoBrains\GringoBrainScripts\Companion_Brain,,content\scripting\gringo\GringoBrains\GringoBrainScripts\Companion_Brain,0x05B5C16A,0x00000000,2147483648.0,7,1,9,9,1,1,,,,,
0x0004841C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00048468,ItemGringo,,content\scripting\gringo\ItemScripts\Explorers_Map,,content\scripting\gringo\ItemScripts\Explorers_Map,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x000484B4,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00048500,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x0004854C,ItemGringo,,content\scripting\gringo\ItemScripts\Explorers_Map,,content\scripting\gringo\ItemScripts\Explorers_Map,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00048598,ItemGringo,,content\scripting\gringo\CommonScripts\TrainFootlocker,,content\scripting\gringo\CommonScripts\TrainFootlocker,0x410215CF,0x00000000,100.0,1,1,8,8,0,1,,,,,
0x000485E4,ItemGringo,,content\scripting\gringo\ItemScripts\Explorers_Map,,content\scripting\gringo\ItemScripts\Explorers_Map,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00048630,ItemGringo,,content\scripting\gringo\CommonScripts\fake_liars_dice,,content\scripting\gringo\CommonScripts\fake_liars_dice,0x410215CF,0x00000000,0.0,2,2,9,9,0,1,,,,,
0x0004867C,ItemGringo,,content\scripting\gringo\CommonScripts\Mex_BeatingDanger,,content\scripting\gringo\CommonScripts\Mex_BeatingDanger,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x000486C8,ItemGringo,,content\scripting\gringo\ItemScripts\Explorers_Map,,content\scripting\gringo\ItemScripts\Explorers_Map,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00048714,ItemGringo,,content\scripting\gringo\CommonScripts\Fake_Poker,,content\scripting\gringo\CommonScripts\Fake_Poker,0x410215CF,0x00000000,0.0,5,5,26,26,0,1,,,,,
0x00048760,ItemGringo,,content\scripting\gringo\ItemScripts\Explorers_Map,,content\scripting\gringo\ItemScripts\Explorers_Map,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x000487AC,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x000487F8,ItemGringo,,content\scripting\gringo\CommonScripts\LocatorAttachMover,,content\scripting\gringo\CommonScripts\LocatorAttachMover,0x410215CF,0x00000000,100.0,1,1,3,3,0,1,,,,,
0x00048844,ItemGringo,,content\scripting\gringo\ItemScripts\Explorers_Map,,content\scripting\gringo\ItemScripts\Explorers_Map,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00048890,ItemGringo,,content\scripting\gringo\ItemScripts\Camp,,content\scripting\gringo\ItemScripts\Camp,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x000488DC,ItemGringo,,content\scripting\gringo\ItemScripts\Camp,,content\scripting\gringo\ItemScripts\Camp,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00048928,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00048974,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x000489C0,ItemGringo,,content\scripting\gringo\ItemScripts\Newspaper,,content\scripting\gringo\ItemScripts\Newspaper,0x00000000,0x00000000,0.0,3,0,1,1,0,1,,,,,
0x00048A0C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,2,2,0,1,,,,,
0x00048A58,ItemGringo,,content\scripting\gringo\CommonScripts\LocatorAttachMover,,content\scripting\gringo\CommonScripts\LocatorAttachMover,0x410215CF,0x00000000,100.0,1,1,3,3,0,1,,,,,
0x00048AA4,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00048AF0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00048B3C,ItemGringo,,content\scripting\gringo\ItemScripts\Binoculars,,content\scripting\gringo\ItemScripts\Binoculars,0x00000000,0x00000000,0.0,3,0,1,1,0,1,,,,,
0x00048B88,ItemGringo,,content\scripting\gringo\CommonScripts\mex_cry_OverBody_link,,content\scripting\gringo\CommonScripts\mex_cry_OverBody_link,0x410215CF,0x00000000,200.0,1,1,5,5,0,1,,,,,
0x00048BD4,ItemGringo,,content\scripting\gringo\CommonScripts\GringoAttachMover,,content\scripting\gringo\CommonScripts\GringoAttachMover,0x410215CF,0x00000000,0.0,2,2,10,10,0,1,,,,,
0x00048C20,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,2,2,9,9,0,1,,,,,
0x00048C6C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00048CB8,ItemGringo,,content\scripting\gringo\ItemScripts\Basilio_Map,,content\scripting\gringo\ItemScripts\Basilio_Map,0x00000000,0x00000000,0.0,3,0,1,1,0,1,,,,,
0x00048D04,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00048D50,ItemGringo,,content\scripting\gringo\ItemScripts\Bandana,,content\scripting\gringo\ItemScripts\Bandana,0x00000000,0x00000000,0.0,3,0,1,1,0,1,,,,,
0x00048D9C,ItemGringo,,content\scripting\gringo\ItemScripts\Bait,,content\scripting\gringo\ItemScripts\Bait,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00048DE8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00048E34,ItemGringo,,content\scripting\gringo\ItemScripts\Apple,,content\scripting\gringo\ItemScripts\Apple,0x00000000,0x00000000,0.0,2,0,0,0,0,1,,,,,
0x00048E80,ItemGringo,,content\scripting\gringo\CommonScripts\Animal_Eating,,content\scripting\gringo\CommonScripts\Animal_Eating,0x410215CF,0x00000000,0.0,4,4,8,8,0,1,,,,,
0x00048ECC,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,2,2,10,10,0,1,,,,,
0x00048F18,ItemGringo,,content\scripting\gringo\GringoBrains\GringoBrainScripts\Horse_Brain,,content\scripting\gringo\GringoBrains\GringoBrainScripts\Horse_Brain,0x05B5C16A,0x00000000,-1.0,0,0,0,0,1,1,,,,,
0x00048F64,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00048FB0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00048FFC,ItemGringo,,content\scripting\gringo\CommonScripts\LocatorAttachEngineer,,content\scripting\gringo\CommonScripts\LocatorAttachEngineer,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00049048,ItemGringo,,content\scripting\gringo\CommonScripts\SimpleAttachedGringoTwoAnimsUse,,content\scripting\gringo\CommonScripts\SimpleAttachedGringoTwoAnimsUse,0x410215CF,0x00000000,10.0,1,1,4,4,0,0,,,,,
0x00049094,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x000490E0,ItemGringo,,content\scripting\gringo\CommonScripts\GringoAttachMover,,content\scripting\gringo\CommonScripts\GringoAttachMover,0x410215CF,0x00000000,0.0,1,1,6,6,0,1,,,,,
0x0004912C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,2,2,4,4,0,1,,,,,
0x00049178,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x000491C4,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00049210,ItemGringo,,content\scripting\gringo\CommonScripts\AnimalNoInterrupt,,content\scripting\gringo\CommonScripts\AnimalNoInterrupt,0x410215CF,0x00000000,0.0,1,1,6,6,0,1,,,,,
0x0004925C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x000492A8,ItemGringo,,content\scripting\gringo\MultistageGringo\Multistage_MoveBox,,content\scripting\gringo\MultistageGringo\Multistage_MoveBox,0x410215CF,0x00000000,0.0,1,1,6,6,0,1,,,,,
0x000492F4,ItemGringo,,content\scripting\gringo\CommonScripts\Animal_Eating,,content\scripting\gringo\CommonScripts\Animal_Eating,0x410215CF,0x00000000,0.0,4,4,8,8,0,1,,,,,
0x00049340,ItemGringo,,content\scripting\gringo\CommonScripts\GringoAttachMover,,content\scripting\gringo\CommonScripts\GringoAttachMover,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x0004938C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x000493D8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,2,2,6,6,0,1,,,,,
0x00049424,ItemGringo,,content\scripting\gringo\CommonScripts\GringoAttachMover,,content\scripting\gringo\CommonScripts\GringoAttachMover,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00049470,ItemGringo,,content\scripting\gringo\MultistageGringo\Multistage_MoveBox,,content\scripting\gringo\MultistageGringo\Multistage_MoveBox,0x410215CF,0x00000000,50.0,1,1,6,6,0,1,,,,,
0x000494BC,ItemGringo,,content\scripting\gringo\CommonScripts\Chair_weaponkill,,content\scripting\gringo\CommonScripts\Chair_weaponkill,0x410215CF,0x00000000,0.25,3,3,6,6,0,1,,,,,
0x00049508,ItemGringo,,content\scripting\gringo\CommonScripts\Vehicle_Generator,,content\scripting\gringo\CommonScripts\Vehicle_Generator,0x082A4EBE,0x00000000,200.0,2,0,0,0,0,0,,,,,
0x00049554,ItemGringo,,content\scripting\gringo\GringoBrains\GringoBrainScripts\Companion_Brain,,content\scripting\gringo\GringoBrains\GringoBrainScripts\Companion_Brain,0x05B5C16A,0x00000000,2147483648.0,7,1,9,9,1,1,,,,,
0x000495A0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,6,6,0,1,,,,,
0x000495EC,ItemGringo,,content\scripting\gringo\CommonScripts\Player_ChairLook,,content\scripting\gringo\CommonScripts\Player_ChairLook,0x410215CF,0x00000000,10.0,1,1,3,3,0,1,,,,,
0x00049638,ItemGringo,,content\scripting\gringo\CommonScripts\LockpickAmbientFootlocker,,content\scripting\gringo\CommonScripts\LockpickAmbientFootlocker,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00049684,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x000496D0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x0004971C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00049768,ItemGringo,,content\scripting\gringo\CommonScripts\trainCar_gringo,,content\scripting\gringo\CommonScripts\trainCar_gringo,0x082A4EBE,0x00000000,200.0,0,0,0,0,0,1,,,,,
0x000497B4,ItemGringo,,content\scripting\gringo\CommonScripts\trainCarArmored_gringo,,content\scripting\gringo\CommonScripts\trainCarArmored_gringo,0x082A4EBE,0x00000000,200.0,0,0,0,0,0,1,,,,,
0x00049800,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x0004984C,ItemGringo,,content\scripting\gringo\CommonScripts\Chair_weaponkill,,content\scripting\gringo\CommonScripts\Chair_weaponkill,0x410215CF,0x00000000,0.0,2,2,14,14,0,1,,,,,
0x00049898,ItemGringo,,content\scripting\gringo\CommonScripts\MoveBarrel,,content\scripting\gringo\CommonScripts\MoveBarrel,0x4926EF7D,0x00000000,1.5,1,1,3,3,0,1,,,,,
0x000498E4,ItemGringo,,content\scripting\gringo\CommonScripts\MusicGringo,,content\scripting\gringo\CommonScripts\MusicGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00049930,ItemGringo,,content\scripting\gringo\CommonScripts\trainCarBaggage_gringo,,content\scripting\gringo\CommonScripts\trainCarBaggage_gringo,0x082A4EBE,0x00000000,200.0,0,0,0,0,0,1,,,,,
0x0004997C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,1,1,,,,,
0x000499C8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00049A14,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00049A60,ItemGringo,,content\scripting\gringo\CommonScripts\trainCarBox01_gringo,,content\scripting\gringo\CommonScripts\trainCarBox01_gringo,0x082A4EBE,0x00000000,200.0,0,0,0,0,0,1,,,,,
0x00049AAC,ItemGringo,,content\scripting\gringo\CommonScripts\TrainSitGringo,,content\scripting\gringo\CommonScripts\TrainSitGringo,0x410215CF,0x00000000,0.0,2,2,7,7,0,1,,,,,
0x00049AF8,ItemGringo,,content\scripting\gringo\CommonScripts\trainCarBox02_gringo,,content\scripting\gringo\CommonScripts\trainCarBox02_gringo,0x082A4EBE,0x00000000,200.0,0,0,0,0,0,1,,,,,
0x00049B44,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,6,6,0,1,,,,,
0x00049B90,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,10.0,1,1,4,4,0,1,,,,,
0x00049BDC,ItemGringo,,content\scripting\gringo\CommonScripts\trainCarBox03_gringo,,content\scripting\gringo\CommonScripts\trainCarBox03_gringo,0x082A4EBE,0x00000000,200.0,0,0,0,0,0,1,,,,,
0x00049C28,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,3,3,6,6,0,1,,,,,
0x00049C74,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00049CC0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,2,2,7,7,0,1,,,,,
0x00049D0C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,6,6,0,1,,,,,
0x00049D58,ItemGringo,,content\scripting\gringo\CommonScripts\trainCarBox04_gringo,,content\scripting\gringo\CommonScripts\trainCarBox04_gringo,0x082A4EBE,0x00000000,200.0,0,0,0,0,0,1,,,,,
0x00049DA4,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00049DF0,ItemGringo,,content\scripting\gringo\CommonScripts\trainCarBox05_gringo,,content\scripting\gringo\CommonScripts\trainCarBox05_gringo,0x082A4EBE,0x00000000,200.0,0,0,0,0,0,1,,,,,
0x00049E3C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,6,6,0,1,,,,,
0x00049E88,ItemGringo,,content\scripting\gringo\CommonScripts\SkinAnimal,,content\scripting\gringo\CommonScripts\SkinAnimal,0x00000000,0x00000000,1.600000023841858,1,1,3,3,0,1,,,,,
0x00049ED4,ItemGringo,,content\scripting\gringo\CommonScripts\trainCarCaboose_gringo,,content\scripting\gringo\CommonScripts\trainCarCaboose_gringo,0x082A4EBE,0x00000000,200.0,0,0,0,0,0,1,,,,,
0x00049F20,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00049F6C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00049FB8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x0004A004,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x0004A050,ItemGringo,,content\scripting\gringo\CommonScripts\fake_FFF_standalone,,content\scripting\gringo\CommonScripts\fake_FFF_standalone,0x410215CF,0x00000000,3.0,1,1,3,3,0,1,,,,,
0x0004A09C,ItemGringo,,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,0x410215CF,0x00000000,50.0,1,1,7,7,0,1,,,,,
0x0004A0E8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,5,5,17,17,0,1,,,,,
0x0004A134,ItemGringo,,content\scripting\gringo\CommonScripts\trainCarCattle_gringo,,content\scripting\gringo\CommonScripts\trainCarCattle_gringo,0x082A4EBE,0x00000000,200.0,0,0,0,0,0,1,,,,,
0x0004A180,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x0004A1CC,ItemGringo,,content\scripting\gringo\CommonScripts\Water_Bucket,,content\scripting\gringo\CommonScripts\Water_Bucket,0x410215CF,0x00000000,0.0,4,3,10,10,1,1,,,,,
0x0004A218,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x0004A264,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x0004A2B0,ItemGringo,,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,0x410215CF,0x00000000,50.0,1,1,4,4,0,1,,,,,
0x0004A2FC,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x0004A348,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x0004A394,ItemGringo,,content\scripting\gringo\CommonScripts\trainCarFlat_gringo,,content\scripting\gringo\CommonScripts\trainCarFlat_gringo,0x082A4EBE,0x00000000,200.0,0,0,0,0,0,1,,,,,
0x0004A3E0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x0004A42C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x0004A478,ItemGringo,,content\scripting\gringo\CommonScripts\Wall_Phone,,content\scripting\gringo\CommonScripts\Wall_Phone,0x410215CF,0x00000000,3.0,1,1,3,3,0,1,,,,,
0x0004A4C4,ItemGringo,,content\scripting\gringo\CommonScripts\trainCarSteamer_gringo,,content\scripting\gringo\CommonScripts\trainCarSteamer_gringo,0x082A4EBE,0x00000000,200.0,0,0,0,0,0,1,,,,,
0x0004A510,ItemGringo,,content\scripting\gringo\CommonScripts\trainCarWood_gringo,,content\scripting\gringo\CommonScripts\trainCarWood_gringo,0x082A4EBE,0x00000000,200.0,0,0,0,0,0,1,,,,,
0x0004A55C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x0004A5A8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x0004A5F4,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,6,6,0,1,,,,,
0x0004A640,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,7,7,0,1,,,,,
0x0004A68C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,2,2,1,1,,,,,
0x0004A6D8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x0004A724,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x0004A770,ItemGringo,,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,0x410215CF,0x00000000,50.0,1,1,6,6,0,1,,,,,
0x0004A7BC,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x0004A808,ItemGringo,,content\scripting\gringo\MultistageGringo\GenericMultiStageGringo,,content\scripting\gringo\MultistageGringo\GenericMultiStageGringo,0x410215CF,0x00000000,50.0,1,1,5,5,0,1,,,,,
0x0004A854,ItemGringo,,content\scripting\gringo\MultistageGringo\Multistage_MoveCorn,,content\scripting\gringo\MultistageGringo\Multistage_MoveCorn,0x410215CF,0x00000000,50.0,1,1,7,7,0,1,,,,,
0x0004A8A0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x0004A8EC,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x0004A938,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x0004A984,ItemGringo,,content\scripting\gringo\CommonScripts\Mex_BeatingDanger,,content\scripting\gringo\CommonScripts\Mex_BeatingDanger,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x0004A9D0,ItemGringo,,content\scripting\gringo\CommonScripts\Vehicle_Generator,,content\scripting\gringo\CommonScripts\Vehicle_Generator,0x082A4EBE,0x00000000,200.0,2,0,0,0,0,0,,,,,
0x0004AA1C,ItemGringo,,content\scripting\gringo\CommonScripts\Player_Treasure,,content\scripting\gringo\CommonScripts\Player_Treasure,0x410215CF,0x00000000,75.0,1,1,6,6,0,1,,,,,
0x0004AA68,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
