comp_id,offset_hex,ptr_hex,owner_comp_id,owner_script,owner_gringo,query_name,user_tag,parent_transform_bone,radius,facing,local_x,local_y,local_z,local_w,use_button,use_priority_tweak,SuspendMover,FixUserMover,PlayerUsable,PositionParentActorRelative,ActorBecomesObstacle,IsMeleeAttack,GringoHandlesMovement,IsCombatFriendly,IsJumpGringo,RequiresPhysicsCheck,RequiresGroundCheck,RequiresLOSCheck,RequiresNavProbeCheck,StartUnavailable,BlockInjuryReactions,AllowAiShoot,AutoPlayForPlayer,AlwaysApproach,WaitForStill,SlowDownWhenApproaching,AllowNavigateTo,unknown_7f,vehicleish,parent_chain
1342,0x1EE80,0x5001EE80,1341,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1348,0x31600,0x50031600,1347,content\scripting\gringo\CommonScripts\lean_rail,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\lean_rail
1352,0x32B80,0x50032B80,1351,content\scripting\gringo\CommonScripts\lean_rail,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\lean_rail
1357,0x2DB00,0x5002DB00,1356,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,-90.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1360,0x2D080,0x5002D080,1356,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,-0.2280000001192093,0.0,1.090999960899353,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1363,0x2C980,0x5002C980,1356,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,180.0,0.17499999701976776,0.0,-0.699999988079071,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1367,0x25C00,0x50025C00,1366,content\scripting\gringo\CommonScripts\HandoffGringoAttach,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,205,True,content\scripting\gringo\CommonScripts\HandoffGringoAttach
1371,0x26B80,0x50026B80,1370,content\scripting\gringo\CommonScripts\NoCameraGringo,,,@GENERIC.USE,,0.5,334.72698974609375,0.04800000041723251,1.0420000553131104,1.8040000200271606,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\NoCameraGringo
1374,0x26A00,0x50026A00,1370,content\scripting\gringo\CommonScripts\NoCameraGringo,,,@GENERIC.USE,,1.0,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\NoCameraGringo
1378,0x21C80,0x50021C80,1377,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1382,0x1C780,0x5001C780,1381,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1389,0x26300,0x50026300,1388,content\scripting\gringo\CommonScripts\Player_Sleep_To_Save,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\Player_Sleep_To_Save
1393,0x1AA80,0x5001AA80,1392,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,-90.0,-0.6000000238418579,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1397,0x2AC00,0x5002AC00,1396,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.0,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1401,0x38880,0x50038880,1400,content\scripting\gringo\CommonScripts\Player_ChairLook,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\Player_ChairLook
1410,0x1E100,0x5001E100,1409,content\scripting\gringo\CommonScripts\Player_ChairLook,,,@GENERIC.USE,,0.0,180.0,0.28299999237060547,0.0,-1.1100000143051147,0.0,4,0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\Player_ChairLook
1415,0x1F080,0x5001F080,1409,content\scripting\gringo\CommonScripts\Player_ChairLook,,,@GENERIC.USE,,0.25,270.0,0.28299999237060547,0.0,-1.1100000143051147,0.0,4,0,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\Player_ChairLook
1419,0x38B00,0x50038B00,1418,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1424,0x1CC80,0x5001CC80,1422,content\scripting\gringo\CommonScripts\Sliding_Gate,,,@GENERIC.USE,,1.5,0.0,0.1881999969482422,0.07599999755620956,0.8317000269889832,0.0,4,0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\Sliding_Gate
1428,0x1CB00,0x5001CB00,1422,content\scripting\gringo\CommonScripts\Sliding_Gate,,,@GENERIC.USE,,1.5,0.0,0.17399999499320984,0.07599999755620956,0.867900013923645,0.0,4,0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\Sliding_Gate
1432,0x1C980,0x5001C980,1422,content\scripting\gringo\CommonScripts\Sliding_Gate,,,@GENERIC.USE,,1.5,180.0,0.18799999356269836,0.07599999755620956,-1.3730000257492065,0.0,4,0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\Sliding_Gate
1436,0x1C900,0x5001C900,1422,content\scripting\gringo\CommonScripts\Sliding_Gate,,,@GENERIC.USE,,1.5,180.0,-0.013000000268220901,0.07599999755620956,-0.9373999834060669,0.0,4,0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\Sliding_Gate
1441,0x1EF80,0x5001EF80,1440,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1443,0x1EA00,0x5001EA00,1440,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,188.73095703125,-0.11999999731779099,0.0,0.8134589791297913,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,@GENERIC.USE > content\scripting\gringo\CommonScripts\GenericGringo
1451,0x39E00,0x50039E00,1450,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1462,0x3A080,0x5003A080,1458,content\scripting\gringo\GringoBrains\GringoBrainScripts\Companion_Brain,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\GringoBrains\GringoBrainScripts\Companion_Brain
1471,0x29000,0x50029000,1470,content\scripting\gringo\CommonScripts\CutFreePot_gringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\CutFreePot_gringo
1476,0x1B100,0x5001B100,1475,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1485,0x3AB00,0x5003AB00,1484,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.0,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1490,0x34180,0x50034180,1489,content\scripting\gringo\CommonScripts\stand_sellPaper,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\stand_sellPaper
1496,0x33E80,0x50033E80,1489,content\scripting\gringo\CommonScripts\stand_sellPaper,,,@FOOT.INTERACT,,0.5,-177.2949981689453,-0.05570000037550926,0.0,-1.305999994277954,0.0,5,0,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,@GENERIC.USE > content\scripting\gringo\CommonScripts\stand_sellPaper
1500,0x33D80,0x50033D80,1489,content\scripting\gringo\CommonScripts\stand_sellPaper,,,@FOOT.INTERACT,,0.5,-177.2949981689453,-0.05570000037550926,0.0,-1.305999994277954,0.0,5,0,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,@GENERIC.USE > content\scripting\gringo\CommonScripts\stand_sellPaper
1504,0x2DE00,0x5002DE00,1503,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.12999999523162842,0.0,0.6299999952316284,0.0,4,0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1512,0x28780,0x50028780,1511,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1516,0x28180,0x50028180,1511,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,-90.0,1.277999997138977,0.0,-4.136000156402588,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1521,0x29C80,0x50029C80,1520,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\MultistageGringo\GenericMultistageGringo
1526,0x1BA80,0x5001BA80,1525,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1531,0x1B500,0x5001B500,1525,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1537,0x35580,0x50035580,1536,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.0,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1541,0x35880,0x50035880,1540,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1545,0x37900,0x50037900,1544,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1550,0x31C80,0x50031C80,1549,content\scripting\gringo\CommonScripts\TurretAttachMover,,,@GENERIC.USE,,0.75,0.0,0.0,0.0,0.949999988079071,0.0,4,0,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,205,False,content\scripting\gringo\CommonScripts\TurretAttachMover
1554,0x31800,0x50031800,1549,content\scripting\gringo\CommonScripts\TurretAttachMover,,,@GENERIC.USE,,0.5,180.0,0.0,-1.2000000476837158,-1.399999976158142,0.0,4,0,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\TurretAttachMover
1558,0x31400,0x50031400,1549,content\scripting\gringo\CommonScripts\TurretAttachMover,,,@GENERIC.USE,,0.75,180.0,0.017799999564886093,-0.8963000178337097,-1.6318000555038452,0.0,4,0,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\TurretAttachMover
1562,0x31200,0x50031200,1549,content\scripting\gringo\CommonScripts\TurretAttachMover,,,@GENERIC.USE,,4.0,0.0,0.0,0.0,0.949999988079071,0.0,4,0,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,205,False,content\scripting\gringo\CommonScripts\TurretAttachMover
1567,0x2C080,0x5002C080,1566,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.10000000149011612,0.0,0.2409999966621399,0.0,1.8320000171661377,0.0,4,0,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1570,0x20700,0x50020700,1566,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.10000000149011612,-90.0,-0.5640000104904175,0.0,1.1030000448226929,0.0,4,0,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1574,0x28280,0x50028280,1573,content\scripting\gringo\CommonScripts\GenericGringo,,,,,0.0,0.0,0.0,0.0,-0.10000000149011612,0.0,4,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1579,0x38080,0x50038080,1578,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1581,0x37D80,0x50037D80,1578,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,-0.05999999865889549,0.0,0.8190000057220459,0.0,4,0,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,@GENERIC.USE > content\scripting\gringo\CommonScripts\GenericGringo
1588,0x1D480,0x5001D480,1587,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1593,0x2BE80,0x5002BE80,1592,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
1598,0x29600,0x50029600,1597,content\scripting\gringo\CommonScripts\Fake_Poker,,,@GENERIC.USE,,0.5,180.0,0.21379999816417694,-0.008999999612569809,-1.1890000104904175,0.0,4,0,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\Fake_Poker
1603,0x29C00,0x50029C00,1597,content\scripting\gringo\CommonScripts\Fake_Poker,,,@GENERIC.USE,,0.5,180.0,0.21379999816417694,-0.008999999612569809,-1.1890000104904175,0.0,4,0,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\Fake_Poker
