archive,archive_path,entry_path,name,extension,layer,size,offset,is_resource,resource_type,base_name,name_hash,grid_x_hex,grid_y_hex,grid_x_u16,grid_y_u16,grid_x_s16,grid_y_s16,bounds_grid_cell_size_guess,world_min_x_guess,world_min_y_guess,world_max_x_guess,world_max_y_guess 
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08c02180_bnd.wtb,08c02180_bnd.wtb,.wtb,terrain_bounds_wtb,17131,42072064,True,36,08c02180_bnd,0x14DA5663,08c0,2180,2240,8576,2240,8576,64,2240,8576,2304,8640
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1bc02580_bnd.wtb,1bc02580_bnd.wtb,.wtb,terrain_bounds_wtb,6522,211828736,True,36,1bc02580_bnd,0xEF217583,1bc0,2580,7104,9600,7104,9600,64,7104,9600,7168,9664
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0ac02500_bnd.wtb,0ac02500_bnd.wtb,.wtb,terrain_bounds_wtb,41976,63336448,True,36,0ac02500_bnd,0x5B295329,0ac0,2500,2752,9472,2752,9472,64,2752,9472,2816,9536
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/10402bc0_bnd.wtb,10402bc0_bnd.wtb,.wtb,terrain_bounds_wtb,6925,113860608,True,36,10402bc0_bnd,0x2F683428,1040,2bc0,4160,11200,4160,11200,64,4160,11200,4224,11264
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0d002b40_bnd.wtb,0d002b40_bnd.wtb,.wtb,terrain_bounds_wtb,9900,83279872,True,36,0d002b40_bnd,0x920CDE2D,0d00,2b40,3328,11072,3328,11072,64,3328,11072,3392,11136
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14802b80_bnd.wtb,14802b80_bnd.wtb,.wtb,terrain_bounds_wtb,9624,158476288,True,36,14802b80_bnd,0x8F31F4AC,1480,2b80,5248,11136,5248,11136,64,5248,11136,5312,11200
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1a801d80_bnd.wtb,1a801d80_bnd.wtb,.wtb,terrain_bounds_wtb,41082,209383424,True,36,1a801d80_bnd,0x1BB8D729,1a80,1d80,6784,7552,6784,7552,64,6784,7552,6848,7616
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1a401a00_bnd.wtb,1a401a00_bnd.wtb,.wtb,terrain_bounds_wtb,8238,208312320,True,36,1a401a00_bnd,0x37C38469,1a40,1a00,6720,6656,6720,6656,64,6720,6656,6784,6720
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/148027c0_bnd.wtb,148027c0_bnd.wtb,.wtb,terrain_bounds_wtb,20372,158064640,True,36,148027c0_bnd,0x84113114,1480,27c0,5248,10176,5248,10176,64,5248,10176,5312,10240
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19c01ac0_bnd.wtb,19c01ac0_bnd.wtb,.wtb,terrain_bounds_wtb,5237,206315520,True,36,19c01ac0_bnd,0xFAD07623,19c0,1ac0,6592,6848,6592,6848,64,6592,6848,6656,6912
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0e002000_bnd.wtb,0e002000_bnd.wtb,.wtb,terrain_bounds_wtb,60898,91191296,True,36,0e002000_bnd,0xE69515D8,0e00,2000,3584,8192,3584,8192,64,3584,8192,3648,8256
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18c02380_bnd.wtb,18c02380_bnd.wtb,.wtb,terrain_bounds_wtb,9353,201627648,True,36,18c02380_bnd,0x5F264422,18c0,2380,6336,9088,6336,9088,64,6336,9088,6400,9152
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1a802140_bnd.wtb,1a802140_bnd.wtb,.wtb,terrain_bounds_wtb,9955,209672192,True,36,1a802140_bnd,0x2A7069BA,1a80,2140,6784,8512,6784,8512,64,6784,8512,6848,8576
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12802940_bnd.wtb,12802940_bnd.wtb,.wtb,terrain_bounds_wtb,39195,134658048,True,36,12802940_bnd,0x2322046B,1280,2940,4736,10560,4736,10560,64,4736,10560,4800,10624
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/05c025c0_bnd.wtb,05c025c0_bnd.wtb,.wtb,terrain_bounds_wtb,237237,9342976,True,36,05c025c0_bnd,0x61F0B339,05c0,25c0,1472,9664,1472,9664,64,1472,9664,1536,9728
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13802bc0_bnd.wtb,13802bc0_bnd.wtb,.wtb,terrain_bounds_wtb,15015,147013632,True,36,13802bc0_bnd,0xDFD2AA5B,1380,2bc0,4992,11200,4992,11200,64,4992,11200,5056,11264
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13401c40_bnd.wtb,13401c40_bnd.wtb,.wtb,terrain_bounds_wtb,11006,141524992,True,36,13401c40_bnd,0xF7A6E255,1340,1c40,4928,7232,4928,7232,64,4928,7232,4992,7296
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/09802500_bnd.wtb,09802500_bnd.wtb,.wtb,terrain_bounds_wtb,94860,52166656,True,36,09802500_bnd,0xCDD69AD5,0980,2500,2432,9472,2432,9472,64,2432,9472,2496,9536
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18802700_bnd.wtb,18802700_bnd.wtb,.wtb,terrain_bounds_wtb,9143,200312832,True,36,18802700_bnd,0x745774C5,1880,2700,6272,9984,6272,9984,64,6272,9984,6336,10048
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08c02240_bnd.wtb,08c02240_bnd.wtb,.wtb,terrain_bounds_wtb,56529,42143744,True,36,08c02240_bnd,0x8AE0A6BA,08c0,2240,2240,8768,2240,8768,64,2240,8768,2304,8832
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/09c02040_bnd.wtb,09c02040_bnd.wtb,.wtb,terrain_bounds_wtb,60869,53696512,True,36,09c02040_bnd,0x8F585DB8,09c0,2040,2496,8256,2496,8256,64,2496,8256,2560,8320
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17001f80_bnd.wtb,17001f80_bnd.wtb,.wtb,terrain_bounds_wtb,43377,186669056,True,36,17001f80_bnd,0x0AFB112E,1700,1f80,5888,8064,5888,8064,64,5888,8064,5952,8128
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0a402440_bnd.wtb,0a402440_bnd.wtb,.wtb,terrain_bounds_wtb,63230,58863616,True,36,0a402440_bnd,0x0753CDBE,0a40,2440,2624,9280,2624,9280,64,2624,9280,2688,9344
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/10402340_bnd.wtb,10402340_bnd.wtb,.wtb,terrain_bounds_wtb,21640,112451584,True,36,10402340_bnd,0xFF25A467,1040,2340,4160,9024,4160,9024,64,4160,9024,4224,9088
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0c002a00_bnd.wtb,0c002a00_bnd.wtb,.wtb,terrain_bounds_wtb,15301,74424320,True,36,0c002a00_bnd,0x891C13DE,0c00,2a00,3072,10752,3072,10752,64,3072,10752,3136,10816
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0e001fc0_bnd.wtb,0e001fc0_bnd.wtb,.wtb,terrain_bounds_wtb,20740,91168768,True,36,0e001fc0_bnd,0x92769D0D,0e00,1fc0,3584,8128,3584,8128,64,3584,8128,3648,8192
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18c01e80_bnd.wtb,18c01e80_bnd.wtb,.wtb,terrain_bounds_wtb,12488,201009152,True,36,18c01e80_bnd,0xDCE21282,18c0,1e80,6336,7808,6336,7808,64,6336,7808,6400,7872
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/06002400_bnd.wtb,06002400_bnd.wtb,.wtb,terrain_bounds_wtb,60251,11192320,True,36,06002400_bnd,0xBA35DD54,0600,2400,1536,9216,1536,9216,64,1536,9216,1600,9280
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18802540_bnd.wtb,18802540_bnd.wtb,.wtb,terrain_bounds_wtb,24970,200042496,True,36,18802540_bnd,0xA679C737,1880,2540,6272,9536,6272,9536,64,6272,9536,6336,9600
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1b801bc0_bnd.wtb,1b801bc0_bnd.wtb,.wtb,terrain_bounds_wtb,7859,211363840,True,36,1b801bc0_bnd,0x9C0F64DC,1b80,1bc0,7040,7104,7040,7104,64,7040,7104,7104,7168
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13402c00_bnd.wtb,13402c00_bnd.wtb,.wtb,terrain_bounds_wtb,26884,144259072,True,36,13402c00_bnd,0x8E0DCC61,1340,2c00,4928,11264,4928,11264,64,4928,11264,4992,11328
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19001a80_bnd.wtb,19001a80_bnd.wtb,.wtb,terrain_bounds_wtb,20630,202264576,True,36,19001a80_bnd,0xFC43479C,1900,1a80,6400,6784,6400,6784,64,6400,6784,6464,6848
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08802300_bnd.wtb,08802300_bnd.wtb,.wtb,terrain_bounds_wtb,50969,39411712,True,36,08802300_bnd,0xCD10B083,0880,2300,2176,8960,2176,8960,64,2176,8960,2240,9024
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/07c025c0_bnd.wtb,07c025c0_bnd.wtb,.wtb,terrain_bounds_wtb,42630,33357824,True,36,07c025c0_bnd,0xACAE1465,07c0,25c0,1984,9664,1984,9664,64,1984,9664,2048,9728
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14802980_bnd.wtb,14802980_bnd.wtb,.wtb,terrain_bounds_wtb,9339,158273536,True,36,14802980_bnd,0x09536799,1480,2980,5248,10624,5248,10624,64,5248,10624,5312,10688
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13002800_bnd.wtb,13002800_bnd.wtb,.wtb,terrain_bounds_wtb,10568,140797952,True,36,13002800_bnd,0xBAC58BCA,1300,2800,4864,10240,4864,10240,64,4864,10240,4928,10304
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/100024c0_bnd.wtb,100024c0_bnd.wtb,.wtb,terrain_bounds_wtb,10717,110245888,True,36,100024c0_bnd,0x6C617429,1000,24c0,4096,9408,4096,9408,64,4096,9408,4160,9472
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/10c02a40_bnd.wtb,10c02a40_bnd.wtb,.wtb,terrain_bounds_wtb,52082,118632448,True,36,10c02a40_bnd,0xF3DB8462,10c0,2a40,4288,10816,4288,10816,64,4288,10816,4352,10880
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15001e80_bnd.wtb,15001e80_bnd.wtb,.wtb,terrain_bounds_wtb,15696,162775040,True,36,15001e80_bnd,0x5B36D2EA,1500,1e80,5376,7808,5376,7808,64,5376,7808,5440,7872
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14401f00_bnd.wtb,14401f00_bnd.wtb,.wtb,terrain_bounds_wtb,33531,153077760,True,36,14401f00_bnd,0x5C329784,1440,1f00,5184,7936,5184,7936,64,5184,7936,5248,8000
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0a8027c0_bnd.wtb,0a8027c0_bnd.wtb,.wtb,terrain_bounds_wtb,56550,61773824,True,36,0a8027c0_bnd,0xEEF51548,0a80,27c0,2688,10176,2688,10176,64,2688,10176,2752,10240
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18001b00_bnd.wtb,18001b00_bnd.wtb,.wtb,terrain_bounds_wtb,3896,194025472,True,36,18001b00_bnd,0x9E1FE1FB,1800,1b00,6144,6912,6144,6912,64,6144,6912,6208,6976
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12402740_bnd.wtb,12402740_bnd.wtb,.wtb,terrain_bounds_wtb,59027,131620864,True,36,12402740_bnd,0xEF21FC11,1240,2740,4672,10048,4672,10048,64,4672,10048,4736,10112
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/10402200_bnd.wtb,10402200_bnd.wtb,.wtb,terrain_bounds_wtb,21536,112283648,True,36,10402200_bnd,0xB2547B2B,1040,2200,4160,8704,4160,8704,64,4160,8704,4224,8768
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15002a40_bnd.wtb,15002a40_bnd.wtb,.wtb,terrain_bounds_wtb,24039,165027840,True,36,15002a40_bnd,0x7FD8E2C4,1500,2a40,5376,10816,5376,10816,64,5376,10816,5440,10880
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19002480_bnd.wtb,19002480_bnd.wtb,.wtb,terrain_bounds_wtb,9623,203153408,True,36,19002480_bnd,0x1AFDC4A9,1900,2480,6400,9344,6400,9344,64,6400,9344,6464,9408
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18802380_bnd.wtb,18802380_bnd.wtb,.wtb,terrain_bounds_wtb,30025,199913472,True,36,18802380_bnd,0x21F3ACD0,1880,2380,6272,9088,6272,9088,64,6272,9088,6336,9152
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12002480_bnd.wtb,12002480_bnd.wtb,.wtb,terrain_bounds_wtb,32590,128327680,True,36,12002480_bnd,0x15D734E9,1200,2480,4608,9344,4608,9344,64,4608,9344,4672,9408
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14402140_bnd.wtb,14402140_bnd.wtb,.wtb,terrain_bounds_wtb,12721,153516032,True,36,14402140_bnd,0x86DB8338,1440,2140,5184,8512,5184,8512,64,5184,8512,5248,8576
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0a802940_bnd.wtb,0a802940_bnd.wtb,.wtb,terrain_bounds_wtb,19157,62072832,True,36,0a802940_bnd,0xD8BD1D64,0a80,2940,2688,10560,2688,10560,64,2688,10560,2752,10624
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08402b40_bnd.wtb,08402b40_bnd.wtb,.wtb,terrain_bounds_wtb,56710,38942720,True,36,08402b40_bnd,0x602E7F94,0840,2b40,2112,11072,2112,11072,64,2112,11072,2176,11136
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13c01c00_bnd.wtb,13c01c00_bnd.wtb,.wtb,terrain_bounds_wtb,16465,147126272,True,36,13c01c00_bnd,0x30AD8EBB,13c0,1c00,5056,7168,5056,7168,64,5056,7168,5120,7232
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/04c02b80_bnd.wtb,04c02b80_bnd.wtb,.wtb,terrain_bounds_wtb,8481,2580480,True,36,04c02b80_bnd,0x32547BA5,04c0,2b80,1216,11136,1216,11136,64,1216,11136,1280,11200
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19402580_bnd.wtb,19402580_bnd.wtb,.wtb,terrain_bounds_wtb,112783,204494848,True,36,19402580_bnd,0x4D4419D4,1940,2580,6464,9600,6464,9600,64,6464,9600,6528,9664
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08002100_bnd.wtb,08002100_bnd.wtb,.wtb,terrain_bounds_wtb,30869,34891776,True,36,08002100_bnd,0x53326C41,0800,2100,2048,8448,2048,8448,64,2048,8448,2112,8512
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14c01c80_bnd.wtb,14c01c80_bnd.wtb,.wtb,terrain_bounds_wtb,159554,159008768,True,36,14c01c80_bnd,0x23BA20A6,14c0,1c80,5312,7296,5312,7296,64,5312,7296,5376,7360
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0b402940_bnd.wtb,0b402940_bnd.wtb,.wtb,terrain_bounds_wtb,73205,68161536,True,36,0b402940_bnd,0x9A18C811,0b40,2940,2880,10560,2880,10560,64,2880,10560,2944,10624
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14401d80_bnd.wtb,14401d80_bnd.wtb,.wtb,terrain_bounds_wtb,67316,152666112,True,36,14401d80_bnd,0xA4553070,1440,1d80,5184,7552,5184,7552,64,5184,7552,5248,7616
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19c01e80_bnd.wtb,19c01e80_bnd.wtb,.wtb,terrain_bounds_wtb,8956,206635008,True,36,19c01e80_bnd,0x1D3306CE,19c0,1e80,6592,7808,6592,7808,64,6592,7808,6656,7872
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/094023c0_bnd.wtb,094023c0_bnd.wtb,.wtb,terrain_bounds_wtb,56521,48570368,True,36,094023c0_bnd,0x1D906F7D,0940,23c0,2368,9152,2368,9152,64,2368,9152,2432,9216
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1ac01e40_bnd.wtb,1ac01e40_bnd.wtb,.wtb,terrain_bounds_wtb,9611,210147328,True,36,1ac01e40_bnd,0x9B7454D4,1ac0,1e40,6848,7744,6848,7744,64,6848,7744,6912,7808
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/09402ac0_bnd.wtb,09402ac0_bnd.wtb,.wtb,terrain_bounds_wtb,101232,50898944,True,36,09402ac0_bnd,0x93D68B2D,0940,2ac0,2368,10944,2368,10944,64,2368,10944,2432,11008
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/088028c0_bnd.wtb,088028c0_bnd.wtb,.wtb,terrain_bounds_wtb,69460,41183232,True,36,088028c0_bnd,0xA3AB2484,0880,28c0,2176,10432,2176,10432,64,2176,10432,2240,10496
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11402580_bnd.wtb,11402580_bnd.wtb,.wtb,terrain_bounds_wtb,19397,122085376,True,36,11402580_bnd,0xD5241C94,1140,2580,4416,9600,4416,9600,64,4416,9600,4480,9664
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12002c00_bnd.wtb,12002c00_bnd.wtb,.wtb,terrain_bounds_wtb,8610,129562624,True,36,12002c00_bnd,0x7967EE92,1200,2c00,4608,11264,4608,11264,64,4608,11264,4672,11328
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/188024c0_bnd.wtb,188024c0_bnd.wtb,.wtb,terrain_bounds_wtb,9567,200009728,True,36,188024c0_bnd,0xB25589EC,1880,24c0,6272,9408,6272,9408,64,6272,9408,6336,9472
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0ec02140_bnd.wtb,0ec02140_bnd.wtb,.wtb,terrain_bounds_wtb,38379,99041280,True,36,0ec02140_bnd,0x0D78A33D,0ec0,2140,3776,8512,3776,8512,64,3776,8512,3840,8576
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16802080_bnd.wtb,16802080_bnd.wtb,.wtb,terrain_bounds_wtb,15996,182030336,True,36,16802080_bnd,0x5833405D,1680,2080,5760,8320,5760,8320,64,5760,8320,5824,8384
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/114028c0_bnd.wtb,114028c0_bnd.wtb,.wtb,terrain_bounds_wtb,58280,122699776,True,36,114028c0_bnd,0x7B1F193B,1140,28c0,4416,10432,4416,10432,64,4416,10432,4480,10496
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/194024c0_bnd.wtb,194024c0_bnd.wtb,.wtb,terrain_bounds_wtb,19196,204349440,True,36,194024c0_bnd,0x025308F4,1940,24c0,6464,9408,6464,9408,64,6464,9408,6528,9472
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/160021c0_bnd.wtb,160021c0_bnd.wtb,.wtb,terrain_bounds_wtb,101740,176328704,True,36,160021c0_bnd,0xAF8A358F,1600,21c0,5632,8640,5632,8640,64,5632,8640,5696,8704
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1b001ec0_bnd.wtb,1b001ec0_bnd.wtb,.wtb,terrain_bounds_wtb,46557,210724864,True,36,1b001ec0_bnd,0x1C501F39,1b00,1ec0,6912,7872,6912,7872,64,6912,7872,6976,7936
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08c02bc0_bnd.wtb,08c02bc0_bnd.wtb,.wtb,terrain_bounds_wtb,9283,44992512,True,36,08c02bc0_bnd,0x4570C64E,08c0,2bc0,2240,11200,2240,11200,64,2240,11200,2304,11264
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/06c02ac0_bnd.wtb,06c02ac0_bnd.wtb,.wtb,terrain_bounds_wtb,17881,23517184,True,36,06c02ac0_bnd,0x641D5954,06c0,2ac0,1728,10944,1728,10944,64,1728,10944,1792,11008
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0a802240_bnd.wtb,0a802240_bnd.wtb,.wtb,terrain_bounds_wtb,105753,60413952,True,36,0a802240_bnd,0x3348292C,0a80,2240,2688,8768,2688,8768,64,2688,8768,2752,8832
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0e801f80_bnd.wtb,0e801f80_bnd.wtb,.wtb,terrain_bounds_wtb,92417,95819776,True,36,0e801f80_bnd,0x307961FA,0e80,1f80,3712,8064,3712,8064,64,3712,8064,3776,8128
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12801c80_bnd.wtb,12801c80_bnd.wtb,.wtb,terrain_bounds_wtb,14871,132564992,True,36,12801c80_bnd,0xE9080FC3,1280,1c80,4736,7296,4736,7296,64,4736,7296,4800,7360
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0ec026c0_bnd.wtb,0ec026c0_bnd.wtb,.wtb,terrain_bounds_wtb,57713,99760128,True,36,0ec026c0_bnd,0x99987032,0ec0,26c0,3776,9920,3776,9920,64,3776,9920,3840,9984
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1bc01cc0_bnd.wtb,1bc01cc0_bnd.wtb,.wtb,terrain_bounds_wtb,7872,211650560,True,36,1bc01cc0_bnd,0x266ADF74,1bc0,1cc0,7104,7360,7104,7360,64,7104,7360,7168,7424
