internal_path,versions_present,sha1_count,status,version_sha1s,version_sizes,extracted_paths,old_match_statuses,matched_terms 
0x560A49F7\0x0515B946,live_strings,1,single_version,live_strings:7e2709892a56c796fe0e0c963a9f934c41dad3b2,live_strings:911,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x0515B946.strings.txt,no_reference,string;strings
0x560A49F7\0x052DCEC9,live_strings,1,single_version,live_strings:3306a44580115ff3d88993d74919457c70ffd1e6,live_strings:1103,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x052DCEC9.strings.txt,no_reference,string;strings
0x560A49F7\0x052F1977,live_strings,1,single_version,live_strings:5c4009b5e25027feb56184ca1e70b0c03755402b,live_strings:483,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x052F1977.strings.txt,no_reference,string;strings
0x560A49F7\0x0530874F,live_strings,1,single_version,live_strings:fa32e52bdff0391c3e14aaa14a915b14dce8a9b7,live_strings:449,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x0530874F.strings.txt,no_reference,string;strings
0x560A49F7\0x0542DAD1,live_strings,1,single_version,live_strings:4d758c3313262d227985747d9ca4ae0d3c4daa21,live_strings:186,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x0542DAD1.strings.txt,no_reference,string;strings
0x560A49F7\0x054E4A6F,live_strings,1,single_version,live_strings:fde992aa146ce5533cb1963edfb92bbc0ed21548,live_strings:726,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x054E4A6F.strings.txt,no_reference,string;strings
0x560A49F7\0x055A1DD4,live_strings,1,single_version,live_strings:46052dc03f06ee6ef9e5b6a423759497076ac28f,live_strings:466,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x055A1DD4.strings.txt,no_reference,string;strings
0x560A49F7\0x055C7CD8,live_strings,1,single_version,live_strings:547d212ede662e9e95198c7b661b8d9295a47d10,live_strings:433,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x055C7CD8.strings.txt,no_reference,string;strings
0x560A49F7\0x056C6D80,live_strings,1,single_version,live_strings:fb4fe8b3486c764788ea6c1a1b0ef2a7b0ff0eaa,live_strings:232,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x056C6D80.strings.txt,no_reference,string;strings
0x560A49F7\0x0596674C,live_strings,1,single_version,live_strings:1a4bcfba02a10ba54333bd3c37a3bf53a89193cf,live_strings:714,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x0596674C.strings.txt,no_reference,string;strings
0x560A49F7\0x05A14DC4,live_strings,1,single_version,live_strings:fc7e69ae4501e290eaeaa66ef718d4f9a392d89c,live_strings:139,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x05A14DC4.strings.txt,no_reference,string;strings
0x560A49F7\0x05A71C8A,live_strings,1,single_version,live_strings:19cfdfb7b8a3896cd92b33e5d0ab47f6edbc71d0,live_strings:9417,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x05A71C8A.strings.txt,no_reference,string;strings;ui
0x560A49F7\0x05AA387E,live_strings,1,single_version,live_strings:31b29885988b0890de0e7f77bb7ddfd8a292d5b7,live_strings:637,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x05AA387E.strings.txt,no_reference,string;strings
0x560A49F7\0x05B75687,live_strings,1,single_version,live_strings:da28f4ae048d0eddc62464f787ae6d0c0f0e8d3b,live_strings:7628,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x05B75687.strings.txt,no_reference,string;strings
0x560A49F7\0x05CCDD7A,live_strings,1,single_version,live_strings:55a2f397fe410e03dbaf51ebdaf953d4af244924,live_strings:467,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x05CCDD7A.strings.txt,no_reference,string;strings
0x560A49F7\0x05D9BF9F,live_strings,1,single_version,live_strings:caac415735607a5f4c4b1acbd5cc70fa8594d190,live_strings:186,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x05D9BF9F.strings.txt,no_reference,string;strings
0x560A49F7\0x05E055D3,live_strings,1,single_version,live_strings:7b6cf709ac6a8450325393144044782a3c17afc6,live_strings:1000,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x05E055D3.strings.txt,no_reference,string;strings
0x560A49F7\0x05E2F3E4,live_strings,1,single_version,live_strings:90ea68448cc2fd05a374e70c78868000670d69f6,live_strings:531,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x05E2F3E4.strings.txt,no_reference,string;strings
0x560A49F7\0x05F8117F,live_strings,1,single_version,live_strings:5c2f7a8ca8d85d5d885d84d820339b84552265f5,live_strings:586,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x05F8117F.strings.txt,no_reference,string;strings
0x560A49F7\0x05F8F038,live_strings,1,single_version,live_strings:aee053bed81da563465e935f386109c41ef86975,live_strings:828,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x05F8F038.strings.txt,no_reference,string;strings
0x560A49F7\0x05FE1A55,live_strings,1,single_version,live_strings:e3bceeac7f30a9eebd0ef33c0b5ab475b5edf20d,live_strings:395,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x05FE1A55.strings.txt,no_reference,string;strings
0x560A49F7\0x05FFCA51,live_strings,1,single_version,live_strings:3e3c71b3d792b748240849f3eacfd84bd9bd0111,live_strings:273,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x05FFCA51.strings.txt,no_reference,string;strings
0x560A49F7\0x06129765,live_strings,1,single_version,live_strings:1cce5afe6f86289162778b2dcd74127248c96e2a,live_strings:381,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06129765.strings.txt,no_reference,string;strings
0x560A49F7\0x0615C386,live_strings,1,single_version,live_strings:baa32acdb257ddb00bb778464582e58a49916c5d,live_strings:586,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x0615C386.strings.txt,no_reference,string;strings
0x560A49F7\0x0616E1B3,live_strings,1,single_version,live_strings:f4de8ccd3eaf880950f9f197947d6993344b508d,live_strings:403,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x0616E1B3.strings.txt,no_reference,string;strings
0x560A49F7\0x06214513,live_strings,1,single_version,live_strings:bbaaff67e705b0cb3c3f466c66c9cdd89a6e0f9a,live_strings:599,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06214513.strings.txt,no_reference,string;strings
0x560A49F7\0x06228DEC,live_strings,1,single_version,live_strings:b395c3d1187a070810af77e242b078ba5d6af05a,live_strings:224,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06228DEC.strings.txt,no_reference,string;strings
0x560A49F7\0x06303375,live_strings,1,single_version,live_strings:a9edd80cdfcd4c1d67f345f8619c117648930bba,live_strings:5662,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06303375.strings.txt,no_reference,string;strings
0x560A49F7\0x0642DF97,live_strings,1,single_version,live_strings:d93da153d1573dc1e1dec1f2c2100735ed5e6b6f,live_strings:191,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x0642DF97.strings.txt,no_reference,string;strings
0x560A49F7\0x0651AB2B,live_strings,1,single_version,live_strings:2485957cc10f212e28511e4ad3ff55cda51c0530,live_strings:1163,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x0651AB2B.strings.txt,no_reference,string;strings
0x560A49F7\0x065C6074,live_strings,1,single_version,live_strings:53091c839f86e087ff47cb6fec4f49bb4e0bfaef,live_strings:553,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x065C6074.strings.txt,no_reference,string;strings
0x560A49F7\0x0662D208,live_strings,1,single_version,live_strings:35ea6666c508ba155e1fcfc5277738ec839f0e98,live_strings:280,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x0662D208.strings.txt,no_reference,string;strings
0x560A49F7\0x066A57A3,live_strings,1,single_version,live_strings:8633f82ba47d4910e2187045b8efea3df33f868b,live_strings:144,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x066A57A3.strings.txt,no_reference,string;strings;ui
0x560A49F7\0x06739505,live_strings,1,single_version,live_strings:bc69c483ae78748816f39ab0505eb81da3d57cd7,live_strings:638,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06739505.strings.txt,no_reference,string;strings
0x560A49F7\0x068B6650,live_strings,1,single_version,live_strings:28e295e1487413f5b0191f3b3fe2f8f26bfd44ed,live_strings:230,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x068B6650.strings.txt,no_reference,string;strings
0x560A49F7\0x06AD1C4D,live_strings,1,single_version,live_strings:c19240ed2e71132ad29f86c2eb9f5cad129438b2,live_strings:7909,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06AD1C4D.strings.txt,no_reference,string;strings;ui
0x560A49F7\0x06B11367,live_strings,1,single_version,live_strings:14b02b99ee2ee0289d04ca5f20615bede1726c4e,live_strings:5530,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06B11367.strings.txt,no_reference,string;strings
0x560A49F7\0x06B3F583,live_strings,1,single_version,live_strings:7a7992347b15c0bdded84959e816f238191c3c5f,live_strings:266,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06B3F583.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x00058053,live_strings,1,single_version,live_strings:e3517317074f2612cf3c9ed9fb2101be2e5a7657,live_strings:275,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x00058053.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x005090EC,live_strings,1,single_version,live_strings:19470332f0791f9e81e0be1c4857f901336ad5c0,live_strings:99,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x005090EC.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x007F0B0D,live_strings,1,single_version,live_strings:f7c603d980977434b23a51631dbf732fe6b18589,live_strings:598,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x007F0B0D.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x008C9918,live_strings,1,single_version,live_strings:446b0b9c8aa3a179ed6de124df9532c139cd82a9,live_strings:350,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x008C9918.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x00986F06,live_strings,1,single_version,live_strings:94813cb3b329d0a656485fb103af65ffdcec46ac,live_strings:1043,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x00986F06.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x00FDCA46,live_strings,1,single_version,live_strings:a9e4093e285221b25a5cb193c0acd77f3cddf5ba,live_strings:1231,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x00FDCA46.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x0135BADA,live_strings,1,single_version,live_strings:0fbbf4b5e1a322fed53398c0c3ff438ad695319e,live_strings:628,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x0135BADA.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x0135D393,live_strings,1,single_version,live_strings:29257b970075d2b91d2ebdc992938981f9afa9c9,live_strings:539,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x0135D393.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x014EEACC,live_strings,1,single_version,live_strings:5ab4062f1f3aa799dc2d892f8121505264135d63,live_strings:450,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x014EEACC.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x01600DB9,live_strings,1,single_version,live_strings:7941dacc88e84fb50bccc77c22710d4f736786e4,live_strings:733,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x01600DB9.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x01B0A8E9,live_strings,1,single_version,live_strings:bc2cfbf0e58dc895672a39c69b037a6e522edc28,live_strings:99,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x01B0A8E9.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x01CBF451,live_strings,1,single_version,live_strings:9f30c186e876ca4fc06957e6ce977ccb9742a1a2,live_strings:1839,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x01CBF451.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x01D96154,live_strings,1,single_version,live_strings:3084705d714e6eb571191824f66c081bb4d3c489,live_strings:1203,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x01D96154.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x023883E4,live_strings,1,single_version,live_strings:1d97810c8dec1a50acd5c3a8144014eaac06688e,live_strings:928,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x023883E4.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x024386B7,live_strings,1,single_version,live_strings:d9f6ea259f1bf30650dcad2cc1212bc26912ca21,live_strings:2742,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x024386B7.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x02521543,live_strings,1,single_version,live_strings:c1fb62614c52b6e00980c9802f8a4cb58c656b57,live_strings:508,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x02521543.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x0316A3C2,live_strings,1,single_version,live_strings:0d1d88f162806220299be4dfd81d2101bfaba591,live_strings:580,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x0316A3C2.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x0356ABBD,live_strings,1,single_version,live_strings:6bba29fe7057ac25428e91bc8f8d6667033048ee,live_strings:232,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x0356ABBD.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x037224B7,live_strings,1,single_version,live_strings:b07b1e756a531f35e76f97761f885a906d334bf2,live_strings:202,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x037224B7.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x038DCE04,live_strings,1,single_version,live_strings:42edbca2095aba7b962a182d88af1940539dc1dd,live_strings:919,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x038DCE04.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x0391BF65,live_strings,1,single_version,live_strings:f9a0504765a3daeae606291387cf7f760353d8ce,live_strings:123,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x0391BF65.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x043205E8,live_strings,1,single_version,live_strings:2787e4129851a85ac562347bedd545983492fab5,live_strings:1401,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x043205E8.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x0444ED2A,live_strings,1,single_version,live_strings:6421ae73da63f813dfd1af630ae75270c7a4237c,live_strings:227,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x0444ED2A.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x0459BF31,live_strings,1,single_version,live_strings:70931f5ca75a360dc9d5d6bb54e8541f4183bbf9,live_strings:824,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x0459BF31.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x045CE898,live_strings,1,single_version,live_strings:dfd1063542e55336c3a8dd6b35dc436156fc6b62,live_strings:1925,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x045CE898.strings.txt,no_reference,string;strings
0x560A49F7\0x06C35575\0x22398628\0xD1706AF4\0x049A3944,live_strings,1,single_version,live_strings:713f7c673928025fe1f4ccc4f467dac02027c9a8,live_strings:349,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x06C35575_0x22398628_0xD1706AF4_0x049A3944.strings.txt,no_reference,string;strings
